	word	context	positions	gold_sense_id	predict_sense_id
418	рука	Играющие становятся в круг, взявшись за руки.	40-44	0	
419	рука	Ну, вот прикройте их руками, прикройте!	21-27	0	
420	рука	В пустой раме окна, на фоне двух новеньких фордов, стоял мистер Адамс, держа в руках дужку от очков.	79-84	0	
421	рука	Но, когда кончился обстрел и ни одного преследователя не оказалось в живых, он взял меня за руку и бережно подвел к тому песчаному обрыву, из которого шла пальба.	92-96	0	
422	рука	Сел, взял в руки мою тетрадь, читает не отрываясь.	12-16	0	
423	рука	Вытянутые в струнку ноги ровесниц, порхающие детские руки, вскинутые подбородки, увлеченные глаза…	53-57	0	
424	рука	У нее был десятимесячный сын-- его вырвали у нее из рук при аресте...	52-55	0	
425	рука	Он вновь вскинул наган, Тухачевский вышиб оружие из его руки.	56-60	0	
426	рука	Не пройдет и минуты, как я, пробежав мимо вечной лужи, войду в парадную, скроюсь в мягком свете моей, оживающей под руками квартиры,-- но эта мысль, прежде утешавшая меня, теперь не прибавляла сил.	116-122	0	
427	рука	Профессор вел под руку жену-- пышную, седую даму с бюстом навыкате, на котором покойно лежал маленький перламутровый бинокль на золотой цепочке.	18-22	0	
428	рука	Вокруг Тынды на сотни километров-- отменный лес, отсюда по сибирским меркам«рукой подать» до выходящего почти на поверхность 80-метрового угольного пласта у Чульмана, до Удоканско-Чарской меди, до месторождений редких металлов, до железных руд на севере Амурской области и Хабаровского края.	76-81	1	
429	рука	Второй раз я видела его у Толстых на Старо-Невском, он не узнал меня, и А. Н. стал его расспрашивать, какая жена у Гумилева, и он показал руками, какая на мне была большая, шляпа.	138-144	0	
430	рука	Углом своего головного платка нянька вытирала рот, брала в руки кочергу и монотонно(без всяких просьб), как завороженная глядя в огонь, начинала бубнить:«В некоторым царстве, в некоторым государствии, жил да был царь Додон»…	59-63	0	
431	рука	Когда нужно было уходить, я напомнил Великим Князьям, что они должны хорошенько поблагодарить майора и дать ему руку, что они часто забывают делать.	112-116	0	
432	рука	Раздаются сильные жалобы на порядок снабжения армий мясными консервами, дело в том, что англичане закупили массы таких консервов не только в Англии и Австралии, но и в Америке, и оказывается, что их друзья-- американцы продали им массы консервов, оставшихся у торговцев на руках после Кубинской экспедиции.	273-278	2	
433	рука	Он подошел к кровати и с полминуты мы оба держали в руках это историческое одеяло.	52-57	0	
434	рука	И, вместе с этою мыслью, Бероева торопливо опустила руку в карман, достала носовой платок и села на постели.	52-56	0	
435	рука	Я сказал ему, что приехал от его императорского высочества наследника; он взял меня за руку и отвел в сторону.	87-91	0	
436	рука	Вы знаете, добрая моя, je me tue a demontrer, что Александр Ильич, хоть он и ума палата, и учен, и энергичен, без такой жены, как вы, не был бы тем, что он есть! N’est-ce pas, petit?-- спросила гостья сына и, не дожидаясь его ответа, опять прикоснулась рукой к плечу хозяйки.	253-258	0	
437	рука	Оленушка рассмеялась своим тихим, ласковым смехом и поцеловала руку мужа...	63-67	0	
438	рука	«Ее глаза зелены...»,«Я еду на свою родину...»,«Вы почти оторвали мою руку...»	70-74	0	
439	рука	Ольга поднималась и падала назад, лежа на его руке, и кричала:«Тоня!	46-50	0	
440	рука	Они совершенно забыли придать запущенный вид рукам своей жертвы, что не ускользнуло от опытного глаза моего коллеги.	45-50	0	
441	рука	На него не установишься своими зелеными буркалами, его не укусишь, как намеднись меня хватала за руку.	97-101	0	
442	рука	Утром Половодов дождался, когда проснется жена, и даже несколько увлекся, взглянув, как она сладко спала на своей расшитой подушке, раскинув белые полные руки.	154-158	0	
443	рука	Фридочка долго не выпускала ее из рук, читала без конца себе и другим, восхищалась, сама переписала ее на машинке и раздарила экземпляры друзьям; но однажды сказала мне:	34-37	0	
444	рука	Цепь в это время, заходя с флангов, сомкнулась и окружила пришельцев кольцом; воины стояли плечом к плечу с оружием в руках и вполголоса обменивались впечатлениями по поводу одежды, обуви, котомок, топоров за поясом и блестящих палок на спине чужеземцев.	118-123	0	
445	рука	Мы глядим в телевизор, по экрану бежит парень в майке и пуленепробиваемом жилете, повязанный дурацкой косынкой, с автоматом в детской худой руке.	140-144	0	
446	рука	Он махал рукой в сторону окна.	9-14	0	
447	рука	Иешуа встал и положил ей руку на голову.	25-29	0	
448	рука	И бился, и взмахивал обрубками рук,	31-34	0	
449	рука	В руках танцующих короткие деревянные палки.	2-7	0	
450	рука	Пропорции изображения кажутся искаженными, на переднем плане увеличенных размеров голова человека, рыбы, на заднем плане ноги, руки и т. д.	127-131	0	
451	рука	Временами он откладывал хлеб и масло, дышал на руки, а потом снова принимался за свое дело.	47-51	0	
452	жизнь	И узнал обо всем(ну... в смысле«сомнительном») в первые дни нашей совместной жизни.	77-82	0	
453	жизнь	Теперь приступлю к описанию нашей жизни.	34-39	0	
454	жизнь	Это особенно актуально, когда страна модернизируется, когда миллионы молодых людей решают для себя: пить водку, как папа пил всю жизнь, идти убивать или учиться...	129-134	0	
455	жизнь	Так всегда бывает-- когда жизнь полностью обесценена, начинаешь ее особенно ценить и лелеять.	26-31	2	
456	жизнь	Но ведь за новыми словами и жизнь новая.	28-33	0	
457	жизнь	Повествование о своей жизни отец Александр довел примерно до 1967 года.	22-27	0	
458	жизнь	Их жизнь в заточении постоянно свидетельствует об истине их начал.	3-8	0	
459	жизнь	-- Помилуйте, матушка Мавра Кузьмовна,-- взмолился Половников,-- что ж, значит, я перед господином чиновником могу?.. если бы я теперича сказать что-нибудь от себя возможность имел, так и то, значит, меня бы в шею отселе вытолкали, потому как мое дело молчать, а не говорить... рассудите же вы, матушка, за что ж я, не будучи, можно сказать, вашему делу причинен, из-за него свою жизнь терять должон... ведь я, все одно, тамгу свою господину чиновнику оставлю.	380-385	0	
460	жизнь	Приобщение к культуре некоторым образом компромисс для духовной жизни.	64-69	1	
461	жизнь	Л.Ю. с отцом летала в Париж в ноябре, где они шикарно жили в«Плазе» и вели светский образ жизни.	90-95	0	
462	жизнь	-- За древностию лет К свободной жизни их вражда непримирима...	33-38	0	
463	жизнь	Так продолжалось довольно долго, затем Шуб поблагодарил собравшихся, попросил по трешке с носа на текущие ветеранские нужды, и мы разошлись, каждый в свою жизнь.	155-160	0	
464	жизнь	Ведь каждый может оступиться, под чуждое влияние попасть, я понимаю, жизнь сложна... и искупить ошибку можно, определенно, уж поверьте, только... только одним.	69-74	0	
465	жизнь	Матвей Никитич и Аграфена уехали в город продавать поросят, день был базарный и молитвенный стих напал на старика, равно под влиянием мыслей, как о долгой и студной жизни своей на земле, так и о том, что зять один с дочерью, покинув его, погуляют всласть в веселый понедельничный день.	165-170	0	
466	жизнь	Наконец, секретарь Villenave-- заключение его похвального слова Ласепеду, и примечательнейшее в жизни, что вы думаете?	96-101	0	
467	жизнь	Особенно поразили художника два лика Иоанна Предтечи Крылатого: у одного в левой руке была золотая чаша с Предвечным Младенцем, на Которого указывал он правой рукой:«Се Агнец Божий, вземляй грехи мира»; другой--«с усекновением», вопреки законам природы, имел две головы: одну, живую, на плечах, другую, мертвую, в сосуде, который держал в руках, как бы в знак того, что человек, только умертвив в себе все человеческое, достигает окрыления сверхчеловеческого; лик у обоих был странен и страшен: взор широко открытых глаз похож на взор орла, вперенный в солнце; борода и волосы развевались, как бы от сильного ветра; косматая верблюжья риза напоминала перья птицы; кости исхудалых, непомерно длинных, тонких рук и ног, едва покрытые кожей, казались легкими, преображенными для полета, точно пустыми, полыми внутри, как хрящи и кости пернатых; за плечами два исполинские крыла подобны были крыльям лебедя или той Великой Птицы, о которой всю жизнь мечтал Леонардо.	940-945	0	
468	жизнь	В противном случае возникает серьезная угроза церковному единству, что и произошло при введении в богослужебную жизнь Церкви нового календарного стиля.	112-117	1	
469	жизнь	Но в её жизни такого конца не было.	8-13	0	
470	жизнь	В принципе это и есть женская доля-- жизнь и семья.	37-42	0	
471	жизнь	Это письмо, вероятно, изменит всю мою жизнь.	38-43	0	
472	жизнь	Этих умниц, умников он всю жизнь не любил, никогда с ними не спорил, спокойно признавал их всяческое превосходство, но вот теперь и у него взыграло ретивое-- теперь как-то это стало не опасно, и он запоздало, но упорно повел дело к тому, что он-- редкого ума человек.	27-32	0	
473	жизнь	Но, судя по тому, что я вижу, о чём слушаю и читаю, обычная жизнь большинства обычных людей, реальная политика и реальная экономика, в которые погружены израильтяне,-- всё это страшно далеко от указанных заповедей.	60-65	0	
474	жизнь	И вот однажды актеры разыгрывали сцену из жизни раннехристианских мучеников.	42-47	0	
475	жизнь	Юноше, обдумывающему житье, решающему сделать бы жизнь с кого, скажу, не задумываясь Делай ее с товарища Дзержинского*.	49-54	0	
476	жизнь	Часто сидим мы с ней на кухне и обсуждаем господскую жизнь.	53-58	1	
477	жизнь	Дания и Скандинавия оставались последним анклавом древнего германского образа жизни.	78-83	0	
478	жизнь	В моей жизни это стало первейшей заповедью.	7-12	0	
479	жизнь	Чтобы понять зарубежную страну, надо изучить«грамматику жизни» ее народа.	56-61	1	
480	жизнь	Из последних действительная жизнь описываемого периода вытесняется партийными тенденциями, а не то и модной формулой.	28-33	1	
481	жизнь	«У вас такая яркая, насыщенная жизнь, написали бы воспоминания.	31-36	0	
482	жизнь	Пройденный со времени ХХП съезда партии и страной путь отмечен такими важными политическими событиями, как октябрьский/1964 год/ Пленум ЦК КПСС, решительно осудивший субъективизм и волюнтаризм в руководстве экономической и общественной жизнью.	236-242	1	
483	жизнь	Я пытался найти в его жизни тот критический узелок, когда мною заместило Мухина.	22-27	0	
484	жизнь	То были прекраснейшие дни его жизни.	30-35	0	
485	жизнь	Его отец, Ксаверий Викентьевич, свою жизнь посвятил военной службе.	37-42	0	
486	жизнь	Прочие области жизни и деятельности общества надо пока оставить в покое и стабильности.	15-20	3	
487	голова	-_Странно,-- покачал головой Николай Васильевич,-- она ведь была красивой девочкой.	21-28	0	
488	голова	Хозяин обхватил его голову двумя руками, соединив сверху большие пальцы, а указательные сноровисто сунул коту в рот и растянул его, отчего на детском лице кота появилась напряженная, неискренняя улыбка.	20-26	0	
489	голова	Неизменно в начале урока, кряхтя и примешивая множество русских, немецких слов к щепотке французских, он описывал свое утомление после дня работы(заведывал крупной бумажной фабрикой), и от этих длительных жалоб переходил, сразу попадая с головой в безвыходные потемки, к обсуждению-- по французски!-- международной политики, при чем требовал чуда: чтобы всё это дикое, вязкое, тяжкое, как перевозка камней по размытой дороге, обратилось вдруг в ажурную речь.	238-245	1	
490	голова	Голова и руки-- разве это не капитал для всякого человека, а тем более для такого, которому, как ему, так мало надо, и т._д.	0-6	0	
491	голова	Директор слушал, кивал большой гладкой головой-- соглашался.	39-46	0	
492	голова	Может быть, просто не приходило в голову.	34-40	1	
493	голова	Двенадцатиметровые огненные удавы скользят по железному полу и, подпрыгивая на валиках, целятся на добычу плоской тупорылой головой.	124-131	0	
494	голова	Налбандов вскинул голову и, твердо прищурясь, посмотрел в сторону, как бы прицеливаясь.	18-24	0	
495	голова	Красные, желтые, оранжевые, как разноцветные птицы, они веселыми стайками слетали с деревьев на голову и плечи девочки.	96-102	0	
496	голова	Три обстоятельства, бывшие особенно для нее важными в жизни, пришли ей в голову: смерть матери, разлука с отцовским домом и отъезд жениха в армию.	73-79	1	
497	голова	Оторвать Джо голову, а даму трахнуть для удовольствия-- проблема!	13-19	0	
498	голова	Только кое-где одинокие городовые, вобрав головы в плечи, торчат на своих постах сонливо и неподвижно.	42-48	0	
499	голова	Сколько раз в юношестве мне приходило в голову лишить себя жизни и всякий раз я отбрасывал эту мысль, зная, какое горе вызвал бы мой поступок.	40-46	1	
500	голова	Казалось бы, исчерпывающе ясный, однозначный ответ исключал всякий повод для недоумения, но оно оставалось, ибо нежданный всплеск неуправляемого чувства никак не отвечал ни его собственному представлению о жене, ни тому впечатлению, которое она производила на окружающих: красивая, сдержанная до чопорности, холодно учтивая, спокойная молодая женщина, всегда с прямой спиной и гордо посаженной головой.	394-401	0	
501	голова	Но, несмотря на это, граф Коленкур, скакавший справа в голове кирасиров Ватье, успел обогнуть редут и через тыловой въезд промчался в самое укрепление.	55-61	2	
502	голова	Лейтенант вскочил на ноги и завертел головой.	37-44	0	
503	голова	Над его головой орут и пляшут веселые девицы, которым тоже сдает комнату хозяйка дома, почтенная вдова.	8-15	0	
504	голова	Когда Бессонов заснул, положив голову на ее голое плечо, Елизавета Киевна еще долго вглядывалась близорукими глазами в его желтовато-бледное лицо, все в усталых морщинках-- на висках, под веками, у сжатого рта: чужое, но теперь навек родное лицо.	31-37	0	
505	голова	Горький обладает именно такой головой и я очень понимаю Сергеева-Ценского, сказавшему кому-то после первого свидания с Горьким, что«я еще не встречал в жизни такого классового человека, как Горький».	30-37	1	
506	голова	Какое неприятное впечатление производит арабская чернь: в халатах ходят, босые, с непокрытой головой.	93-100	0	
507	голова	Голова и вся особа маски терялись в серебристых полах двойного капюшона.	0-6	0	
508	голова	Стоило ему уплыть– и появлялась стайка серебристой мелочи, устроившая у меня над головой пастбище.	81-88	0	
509	голова	Мама скручивает ему руки и ноги, бабушка фиксирует голову, сюсюкая:«Ням-ням, Машенька, дядя тебе сейчас конфетку даст».	51-57	0	
510	голова	У стариков во многом, если хорошо и умно рассудить, была куда голова больше на месте, чем теперь у какого-нибудь бородача, который скулит об изгнании веры.	62-68	1	
511	голова	Бетонный забор, окружавший усадьбу, был высоким, и Александр, играя роль энтузиаста-активиста, забрался на крышу автобуса, который привез пикетчиков, и поднял плакат высоко над головой.	177-184	0	
512	голова	-- Потом вот так, видишь?-- и он придвинул голову Анатоля к отверстию, оставленному воротником, из которого виднелась блестящая улыбка Матреши.	43-49	0	
513	голова	Нет, я не не хочу писать, а не могу, не умею, мыслей у меня в голове нет.	62-68	1	
514	голова	Вот увидите человека!.. такой головы в мире нет, не было и...-- полковник внутренне и тихо помолился Кошуту.	30-36	1	
515	голова	Так как и они, и мы по своим средствам не могли снять целую дачу, нам пришло в голову объединиться и снять одну дачу пополам.	79-85	1	
516	голова	И не исключено, что будущие социоисторики станут ломать головы: зачем в век электричества, превосходно умея транспортировать электроэнергию, инженеры гоняли по всей Москве горячую воду?	56-62	1	
517	голова	У него никак не могла выйти из головы только что совершившаяся перед его глазами сцена: в вокзале железной дороги съехались Анна Юрьевна со своим наемным любовником, сам князь с любовницей, княгиня с любовником, и все они так мирно, с таким уважением разговаривали друг с другом; все это князю показалось по меньшей мере весьма странным!	31-37	1	
518	голова	В палату вбежал мальчик; мокрые от дождя волосы облепили его голову.	61-67	0	
519	голова	Где часовней много, там церкви почти везде в небрежении, попы не учены, не рачительны, невежи и пьяны, а потому самому нравы гораздо наклоннее к расколам; из того следует, что расколы по моему примечанию в рассуждении закона не суть важны, но заслуживают важнейшаго внимания политических голов, ибо к чему годится такая секта, которая общественную пользу считает чужою, чуждается, убегает, ненавидит и прячется от общественных прав и узаконении, наблюдая оныя только из корыстолюбия и из страху наказаний в молитвах своих, которые чтут первым долгом Божества, не упоминают имя государя, следовательно, его внутренно не признают власти, видимо считая еретиком; сограждан своих не называют соотчичами, но погаными и врагами, гнушаясь с ними есть, пить, знаться, обходиться и иметь дело.	288-293	3	
520	голова	По временам больной, действительно, засыпал, но потом внезапно вскакивал с постели, хватал себя за голову и жалобным голосом спрашивал у Наденьки, куда девался его мозг, зачем сдавили у него душу, и пр.	99-105	0	
521	голова	И вдруг заметил, что она кивает головой, но глаз у нее веселый, насмешливый и полный иронии.	32-39	0	
522	работа	Сейчас колоссальная, организованная научно-исследовательская работа требует плановости, коллективности, целеустремленности.	61-67	2	
523	работа	Веришь ли, по горло работы, голова идет кругом.	20-26	0	
524	работа	В то же время в Конном центре добровольчество составляет неотъемлемое и необходимое условие работы, так как за счет него на регулярной основе восполняются недостающие ресурсы.	92-98	1	
525	работа	На ваши работы долгого времени не требуется, недели в полторы можете все исправить, коли лениться не станете...	8-14	0	
526	работа	Но все произошло проще, чем я думал: однажды в конце марта, вернувшись домой с работы, я застал пустую комнату, и только в углу у окна на постеленной на пол газете были аккуратно сложены мои носильные вещи.	79-85	1	
527	работа	Если численность опустившихся«на дно» людей будет нарастать такими же темпами, то через 5-6 лет генофонд нации будет окончательно подорван, работать в России станет некому и ни одно, даже самое патриотическое правительство, не сможет организовать эффективную работу по возрождению страны.	259-265	0	
528	работа	В поздний час светлой ночи перегородили мы озерцо двумя связанными мережками, приткнули плот шестом к берегу и полюбовались своей работой: сети стояли-- лучше некуда!	130-137	0	
529	работа	А после этого, думала я, под каким-нибудь предлогом я откажусь от работы в ГАФКЭ.	66-72	1	
530	работа	Это позволит усилить защиту граждан от произвола чиновников и будет способствовать эффективности работы госаппарата, отметил премьер ведь во многих странах административная юстиция давно зарекомендовала себя как надежное средство обеспечения деятельности административной системы в правовых рамках.	97-103	0	
531	работа	Не приходится, конечно, доказывать, что никакая система наказаний не принесет пользы, если не обеспечена правильная организация коллектива-- точное взаимоотношение частей, воля директора, общественное мнение, активная работа органов самоуправления, внешкольная работа,-- если ученики не гордятся своей школой и не дорожат ее добрым именем.	218-224	0	
532	работа	Завершением этих летописных работ было составление при царе Иване Грозном Никоновской летописи(получившей это название от одного из списков летописи, принадлежавшего в XVII в. патриарху Никону) и Степенной книги, дававших цельную концепцию истории русского народа.	28-33	0	
533	работа	Весьма небольшая часть работ, иллюстрирующих сказанное и отражающая применение компьютерного моделирования нелинейных процессов, приведена в списке литературы к введению.	23-28	3	
534	работа	Сотни и тысячи народных театров, взрослых и детских, вокальных, музыкальных, хореографических коллективов, оркестров, киностудий, студий и кружков изобразительного искусства имеют опытных, заботливых шефов, которые не жалеют ни сил, ни времени для работы с людьми, для развития их творческих способностей, дарований и талантов.	248-254	0	
535	работа	К тому времени ко мне от службы безопасности уже начали поступать записки-письма с отрицательными оценками работы отдельных наших сотрудников, как правило, ответственных и наиболее толковых, с намеками на их якобы принадлежность к иностранным разведывательным службам.	107-113	0	
536	работа	Сама я в свое время ушла с работы именно, потому что там зарплата была в конверте.	27-33	0	
537	работа	Прекрасный товарищ, талантливый писатель, обладавший широчайшими знаниями в области науки и философии, Владимир Орлов до конца своей жизни оказывал благотворное влияние на работу«Техники-- молодежи».	172-178	1	
538	работа	Но возникает опасность, что добро погибнет, не успев сделать свою полезную, необходимую работу.	88-94	0	
539	работа	Раиса БАСАНЬКО, председатель комиссии по работе с молодежью областного совета ветеранов войны, труда, Вооруженных Сил и правоохранительных органов.	41-47	2	
540	работа	Пострадала придворная церковь Благовещения: внутри ее сгорел иконостас работы знаменитого русскою художника Андрея Рублева.	71-77	3	
541	работа	Снова в разгаре какой-нибудь работы их руки сближались и оставались одна в другой, поднятую для переноски тяжесть опускали на пол, не донеся до цели, и приступ туманящей непобедимой нежности обезоруживал их.	29-35	0	
542	работа	Через пару часов, целиком углубившись в работу, вдруг услышала странный звук.	40-46	0	
543	работа	Каплан составляет таинственные специи-- проявительные и закрепительные,-- и в красном полумраке палатки кипит работа.	110-116	0	
544	работа	Создавая в районе размещения на стволах огромную депрессию, в случае работы на всасывание, или давление, в случае нагнетания воздуха в шахту, такие установки характеризовались большими утечками воздуха, величина которых колебалась от 7 до 70% их производительности.	69-75	4	
545	работа	При подготовке ко второму летному испытанию аппарата проводились работы по упрочнению ускорителя.	65-71	0	
546	работа	При работе угольных комбайнов их зубцы трутся о поверхность угля и от возникающих при этом повышенных температур из угля десорбируется адсорбированная форма газа, которая(при высоких концентрациях) накапливается у забоя и при любой искре(например, зубец комбайна ударяет по кремнистому стяжению или пириту) происходит взрыв.	4-10	2	
547	работа	Медицинское обслуживание граждан и система образования строятся на основе принципов социальной справедливости, доступности минимально достаточного медицинского обслуживания(бесплатного и платного), отдыха и образования для каждого, вне зависимости от имущественного положения, места проживания и работы.	296-302	1	
548	работа	Штейнберг, который расскажет нам об одном знаменательном дне жизни Блока за два года до смерти, и, наконец, я расскажу о работе Блока в Вольной Философской Ассоциации, поделюсь воспоминаниями о нем вообще, с семнадцатого года, года революции, до последних дней его жизни.	121-127	1	
549	работа	Делает это Нюра с таким видом, словно всю красоту вокруг создала она сама и теперь с полным правом гордится своей работой.	114-121	0	
550	работа	Сам ремень стоит не так чтобы очень дорого($74--85), но еще придется платить за работу($93 и$81 соответственно для 16-клапанного и 8-клапанного).	80-86	0	
551	работа	Работа Роона не имела, однако, широкого распространения, особенно вне Германии, и, повидимому, теория двух цепей или, правильнее, двух линий поднятий, пересекающих Европейскую Россию с востока на запад, обязана своей популярностью скорей знаменитому картографу Е. фон-Сидову.	0-6	2	
552	работа	Мы пишем отчёты, редактируем статьи, обеспечиваем работу роботам.	50-56	3	
553	работа	Съ декабря м-ца получилъ работу на шахтѣ«Фереджисъ»(Ст. Загорскiй Округъ, Болгарiя) Инж. Н. П. Суринъ; устроился въ качествѣ практиканта на шахтѣ«Черно Море» у Бургаса Инж. М. В. Макаровъ,-- съ декабря м-ца.	25-31	1	
554	работа	Она прощала ему все выходки, терпела капризы, и глаза ее сияли, когда она следила за его работой во время репетиций.	89-96	0	
555	работа	Если подземные горные работы подрабатывают оползневой склон со стороны восстания и граница зоны опасного влияния подземных горных разработок со стороны восстания находится вне оползневого тела, то границы зоны опасного влияния от подземных выработок определяются независимо от влияния оползня(см. рис. 2.8, а-- точка 1, б-- точка 1).	22-28	0	
556	работа	Управлением по делам искусств при СНК УССР была создана специальная комиссия, которая установила полную расхлябанность в работе театра.	121-127	0	
557	город	Главный офис компании находится в г. Новый Уренгой(Ямало-Ненецкий автономный округ).	34-35	0	
558	город	В Ровиго(северная Италия) этой весной наблюдается небывалая масса ужей; так, начальник этого города за один вечер убил 108 этих пресмыкающихся, забравшихся в его дом.	93-99	0	
559	город	В каталогах исторических садов, парков и зеленых площадей города магические названия-- Королевский сад с парадной площадью XV века, парк у Философской дамбы, площадь Бисмарка.	58-64	0	
560	город	Отъехавши от Васютинского яму и деревни двадцать-семь верст, в седьмом часу по полудни остановясь в Прилуцком второклассном, расстоянием от города Вологды в четырех верстах, мужеском монастыре, в кельях тамошнего казначея иеромонаха Никона ночевали.	140-146	0	
561	город	Мы остановились в восьми верстах от города в имении барона Штейнгеля.	36-42	0	
562	город	Находясь уже подлѣ самаго города, увидѣли мы и хорошенькую, но небольшую православную церковь съ ея зелеными куполами; намъ указали и на развалины замка, на обсерваторію.	26-32	0	
563	город	На самом деле царь намеревался строить«регулярный» город только на одном острове.	51-56	0	
564	город	Группа«Аквариум» выложила свой новый альбом с многообещающим названием«Архангельск»(любит Борис Борисович звучные русские города) для скачивания на kroogi.ru, а скоро выйдет и компакт-диск.	122-128	0	
565	город	Попробуем разобраться в этом на материалах долгого и внимательного исследования социальной и политической жизни малого города, представленных в докладе сотрудника Левада-центра Алексея Левинсона.	119-125	0	
